,Température (°C),Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Humidité,Pression station,date,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale
3031,11.297791798107278,120.0,2.274763406940063,64.51104100946372,99398.61198738171,2021-04-20,2525325.0,274704.0,1818595.0,42550.0,99352.0,242829.0,-6704.0,52556.0,1751.0,2530586.0
3032,11.701904761904784,100.0,3.008571428571429,70.08888888888889,99394.79365079365,2021-04-21,2470335.0,260709.0,1817225.0,141922.0,90790.0,217770.0,-13680.0,52599.0,-96756.0,2581015.0
3033,12.146875000000025,70.0,4.185625,64.753125,99740.46875,2021-04-22,2412365.0,246107.0,1816112.0,247595.0,126787.0,202578.0,-26755.0,53030.0,-252879.0,2692209.0
3034,13.602812500000022,90.0,3.871875,52.8,99982.75,2021-04-23,2328409.0,216613.0,1809892.0,239295.0,134977.0,197055.0,-14210.0,53985.0,-308958.0,2651817.0
3035,14.513125000000022,90.0,4.0628125,50.521875,99806.71875,2021-04-24,2062101.0,83707.0,1751394.0,280688.0,131069.0,168162.0,-30870.0,54715.0,-376177.0,2469735.0
3036,13.36112852664579,70.0,4.733542319749216,56.827586206896555,99585.92476489028,2021-04-25,1990823.0,62460.0,1687700.0,400927.0,88589.0,167756.0,-47753.0,53664.0,-421849.0,2461096.0
3037,12.333647798742161,60.0,4.820440251572327,61.106918238993714,99033.7106918239,2021-04-26,2324591.0,197825.0,1837167.0,338780.0,69195.0,222838.0,-17887.0,52778.0,-375760.0,2718583.0
3038,12.465937500000022,115.0,2.975,63.96875,98564.625,2021-04-27,2355519.0,208537.0,1823863.0,91905.0,87793.0,242302.0,-10654.0,52995.0,-140979.0,2507395.0
3039,11.612380952380972,220.0,3.002539682539682,74.67619047619047,98512.95238095238,2021-04-28,2385548.0,207750.0,1834895.0,88957.0,64698.0,243152.0,-15051.0,54441.0,-93017.0,2493893.0
3040,10.645454545454568,240.0,2.8163009404388712,75.81818181818181,98773.3855799373,2021-04-29,2439264.0,206425.0,1849149.0,94456.0,65770.0,287830.0,-17244.0,54583.0,-101433.0,2558213.0
3041,9.954375000000022,140.0,2.6134375,75.646875,99053.90625,2021-04-30,2441367.0,210369.0,1824287.0,53068.0,67441.0,299637.0,-20070.0,55460.0,-48593.0,2510262.0
3042,9.309375000000022,290.0,3.0484375,77.26875,99150.875,2021-05-01,2179871.0,63406.0,1841878.0,106586.0,63438.0,281862.0,-35358.0,56182.0,-197400.0,2413352.0
3043,9.426875000000022,280.0,3.1203125,68.434375,99756.75,2021-05-02,2189005.0,63376.0,1687265.0,64905.0,109510.0,314063.0,-39922.0,54825.0,-64500.0,2293944.0
3044,10.664263322884034,210.0,3.5047021943573666,61.76802507836991,99817.99373040753,2021-05-03,2458871.0,110476.0,1720897.0,229353.0,134103.0,334955.0,-16430.0,51573.0,-105792.0,2581357.0
3045,11.805312500000023,240.0,5.7993749999999995,69.59375,99078.59375,2021-05-04,2491150.0,58527.0,1750551.0,520632.0,91615.0,270547.0,-26410.0,51457.0,-225304.0,2743329.0
3046,11.105312500000021,270.0,4.9584375000000005,67.371875,99189.34375,2021-05-05,2488249.0,86572.0,1805849.0,311930.0,106125.0,303786.0,-17690.0,52829.0,-160768.0,2667091.0
3047,11.055031446540903,225.0,4.30125786163522,78.87106918238993,98951.50943396226,2021-05-06,2563782.0,159458.0,1799264.0,202844.0,66245.0,343969.0,-9799.0,52955.0,-51000.0,2624735.0
3048,12.296214511041029,260.0,3.563406940063091,70.55520504731861,99484.85804416404,2021-05-07,2438766.0,130070.0,1784224.0,105799.0,103063.0,381173.0,-31047.0,54464.0,-88807.0,2558793.0
3049,15.561562500000026,180.0,4.3365625,69.471875,99145.0625,2021-05-08,2039421.0,43723.0,1580946.0,288365.0,125834.0,377823.0,-37397.0,55488.0,-394906.0,2472179.0
3050,17.394285714285736,170.0,5.570793650793651,67.60952380952381,98397.11111111111,2021-05-09,1904573.0,53022.0,1353295.0,393849.0,75337.0,311575.0,-60071.0,55526.0,-277633.0,2242604.0
3051,14.152564102564124,200.0,4.726923076923077,76.7948717948718,98713.6217948718,2021-05-10,2220285.0,76539.0,1729114.0,264595.0,74094.0,410232.0,-24517.0,53859.0,-363301.0,2608433.0
3052,11.822857142857165,240.0,4.346984126984127,78.91111111111111,99039.1746031746,2021-05-11,2310188.0,122637.0,1789423.0,183800.0,86764.0,392080.0,-20440.0,54517.0,-298372.0,2629221.0
3053,11.686833855799396,190.0,4.047335423197492,74.73354231974922,99017.55485893416,2021-05-12,2343130.0,115670.0,1811764.0,135672.0,95505.0,413387.0,-20383.0,55970.0,-263951.0,2627968.0
3054,11.82232704402518,240.0,4.4188679245283025,75.15094339622641,98815.78616352202,2021-05-13,2104601.0,54163.0,1833301.0,166970.0,96350.0,396781.0,-44662.0,57448.0,-455291.0,2605013.0
3055,11.817868338558014,260.0,4.443573667711599,76.31347962382445,98972.47648902821,2021-05-14,2206553.0,58618.0,1875323.0,183787.0,102454.0,444696.0,-21824.0,57363.0,-493389.0,2722241.0
3056,12.132389937106941,210.0,4.477672955974843,82.22012578616352,98691.4465408805,2021-05-15,2129811.0,36458.0,1798038.0,292464.0,58667.0,421378.0,-43404.0,57426.0,-490690.0,2664431.0
3057,12.97437500000002,230.0,4.9965625000000005,82.753125,98561.84375,2021-05-16,2061093.0,38606.0,1731964.0,332876.0,67326.0,413711.0,-66093.0,55861.0,-512660.0,2640344.0
3058,12.797187500000021,260.0,6.3121875,73.56875,99138.78125,2021-05-17,2358500.0,102835.0,1842265.0,475598.0,105653.0,458284.0,-27708.0,53330.0,-651519.0,3037965.0
3059,11.962812500000023,240.0,3.6746875,76.23125,99549.9375,2021-05-18,2397107.0,118164.0,1900578.0,160146.0,80746.0,466439.0,-14277.0,51797.0,-366266.0,2777870.0
3060,11.900314465408828,270.0,4.822012578616352,75.29874213836477,99913.39622641509,2021-05-19,2408311.0,117473.0,1968804.0,224617.0,110943.0,453231.0,-12597.0,53685.0,-507612.0,2928753.0
3061,13.196250000000024,200.0,4.1790625,68.015625,99870.09375,2021-05-20,2378018.0,97875.0,1892485.0,251326.0,127794.0,458745.0,-15528.0,53793.0,-488117.0,2882018.0
3062,13.359062500000022,230.0,5.584375,71.475,99073.5,2021-05-21,2340849.0,31514.0,1794575.0,520590.0,75885.0,432925.0,-37622.0,55628.0,-532319.0,2911117.0
3063,12.257234726688127,240.0,5.013183279742765,73.59163987138264,99247.6848874598,2021-05-22,2119954.0,30333.0,1616143.0,422734.0,93191.0,429263.0,-58476.0,56611.0,-469442.0,2648275.0
3064,12.575320512820534,210.0,4.55897435897436,69.38141025641026,99621.28205128205,2021-05-23,1995374.0,37315.0,1602684.0,305224.0,105896.0,411547.0,-53584.0,54847.0,-468116.0,2517513.0
3065,11.982692307692329,220.0,5.5881410256410255,74.6923076923077,99375.9935897436,2021-05-24,2124073.0,31163.0,1765196.0,441129.0,85230.0,420203.0,-46109.0,52920.0,-625256.0,2795841.0
3066,12.402201257861657,250.0,5.480188679245283,69.16037735849056,99996.82389937107,2021-05-25,2387280.0,65184.0,1827734.0,422073.0,110894.0,439862.0,-28175.0,52675.0,-502531.0,2918422.0
3067,13.00977917981075,250.0,3.948264984227129,73.5615141955836,99679.30599369085,2021-05-26,2395693.0,79270.0,1875681.0,258066.0,106053.0,443988.0,-19586.0,54350.0,-401722.0,2817408.0
3068,14.794375000000022,180.0,2.4709375000000002,69.609375,99748.90625,2021-05-27,2313958.0,121468.0,1903305.0,53694.0,130084.0,451862.0,-22965.0,54399.0,-377694.0,2714812.0
3069,16.527586206896576,80.0,2.7655172413793103,65.91849529780565,99765.45454545454,2021-05-28,2212501.0,126648.0,1876424.0,93127.0,129485.0,453427.0,-18161.0,54347.0,-502657.0,2733458.0
3070,17.518927444794976,80.0,3.0722397476340695,65.50473186119874,99902.7760252366,2021-05-29,1941793.0,31449.0,1817375.0,150532.0,112733.0,387192.0,-38024.0,54484.0,-573476.0,2553765.0
3071,17.533542319749237,70.0,3.413166144200627,62.26959247648903,99901.88087774295,2021-05-30,1829354.0,35683.0,1692027.0,173184.0,123374.0,352811.0,-48990.0,53224.0,-551815.0,2430303.0
3072,18.181875000000023,90.0,3.2584375000000003,61.065625,99545.875,2021-05-31,2123023.0,72108.0,1842697.0,164481.0,135398.0,412762.0,-18406.0,51527.0,-537126.0,2678973.0
3073,18.908463949843284,110.0,3.623510971786834,64.05956112852665,99096.30094043887,2021-06-01,2170940.0,73912.0,1882279.0,177272.0,109459.0,411769.0,-17308.0,52003.0,-518090.0,2706694.0
3074,18.441587301587322,160.0,3.3384126984126983,74.70476190476191,99317.26984126984,2021-06-02,2186542.0,42893.0,1901895.0,127159.0,90744.0,411047.0,-28433.0,52424.0,-410780.0,2626162.0
3075,18.517981072555227,180.0,2.8097791798107257,75.51104100946372,99815.61514195583,2021-06-03,2189063.0,49334.0,1878794.0,58999.0,100392.0,415878.0,-21741.0,52657.0,-344846.0,2556054.0
3076,16.86498422712936,260.0,3.038801261829653,80.7981072555205,100042.74447949528,2021-06-04,2162641.0,104762.0,1892347.0,83989.0,70700.0,448949.0,-17698.0,53107.0,-473348.0,2653854.0
3077,16.353125000000023,290.0,3.114375,76.30625,100230.46875,2021-06-05,1912591.0,54846.0,1825337.0,97557.0,114674.0,422445.0,-34125.0,53699.0,-621412.0,2568558.0
3078,16.914826498422737,290.0,3.2053627760252366,73.62776025236593,100141.07255520504,2021-06-06,1824989.0,45255.0,1808883.0,76991.0,109503.0,406698.0,-56127.0,54500.0,-620328.0,2501830.0
3079,17.588993710691845,290.0,2.6820754716981132,73.94339622641509,100032.64150943396,2021-06-07,2136803.0,135160.0,1865378.0,53774.0,110855.0,435905.0,-21242.0,53935.0,-496591.0,2655007.0
3080,18.846708463949863,210.0,2.6351097178683385,70.57993730407523,100006.08150470219,2021-06-08,2182447.0,144900.0,1904174.0,48098.0,129502.0,443335.0,-15526.0,52132.0,-523789.0,2722141.0
3081,19.586250000000025,270.0,2.7453125,69.071875,100003.53125,2021-06-09,2203201.0,124327.0,1898251.0,50474.0,130851.0,437486.0,-13631.0,51336.0,-475531.0,2692725.0
3082,20.213880126182985,260.0,2.6709779179810726,68.9968454258675,99921.95583596214,2021-06-10,2214610.0,139729.0,1895366.0,49780.0,131534.0,434519.0,-21008.0,51008.0,-465976.0,2701936.0
3083,20.68580441640381,240.0,2.9022082018927446,70.03470031545741,99830.97791798107,2021-06-11,2200081.0,112461.0,1882363.0,65731.0,129051.0,444792.0,-25586.0,53128.0,-461511.0,2687526.0
3084,20.725786163522038,260.0,2.992138364779874,71.14465408805032,100034.40251572327,2021-06-12,1961936.0,34789.0,1782152.0,76618.0,119983.0,388388.0,-65421.0,52775.0,-427004.0,2454705.0
3085,21.750470219435762,80.0,3.1965517241379313,63.61128526645768,100102.47648902821,2021-06-13,1861767.0,23495.0,1629075.0,92632.0,134186.0,370431.0,-61960.0,51141.0,-376880.0,2300960.0
3086,22.33981191222573,230.0,2.6884012539184954,61.260188087774296,99798.27586206897,2021-06-14,2214055.0,101900.0,1830214.0,65858.0,142284.0,425391.0,-15415.0,50187.0,-386043.0,2615834.0
3087,22.580250783699082,190.0,2.406269592476489,63.96865203761755,99683.16614420063,2021-06-15,2278181.0,133586.0,1827547.0,40390.0,138034.0,394938.0,-13101.0,50873.0,-293678.0,2585368.0
3088,23.232288401253943,130.0,2.5608150470219435,67.06583072100314,99152.57053291536,2021-06-16,2306484.0,142447.0,1819775.0,67013.0,117629.0,400673.0,-19848.0,50982.0,-271859.0,2598519.0
3089,21.280000000000022,180.0,3.6234375,75.796875,99039.0,2021-06-17,2273075.0,133773.0,1779836.0,141161.0,73318.0,418192.0,-21399.0,50596.0,-302107.0,2596876.0
3090,21.22523659305996,190.0,3.951104100946372,74.45425867507886,99194.63722397476,2021-06-18,2224580.0,106421.0,1726067.0,192554.0,110923.0,435568.0,-15471.0,50031.0,-381095.0,2621564.0
3091,20.489206349206373,150.0,3.3441269841269845,77.9047619047619,99227.49206349206,2021-06-19,1979137.0,59951.0,1699906.0,98280.0,92433.0,376505.0,-26764.0,49742.0,-370424.0,2376817.0
3092,19.250793650793675,140.0,3.3749206349206347,80.57777777777778,98731.77777777778,2021-06-20,1853548.0,27989.0,1732762.0,110093.0,83759.0,343871.0,-45692.0,51071.0,-449734.0,2349545.0
3093,18.55641025641028,180.0,3.4849358974358973,79.53525641025641,98788.4935897436,2021-06-21,2160481.0,98404.0,1849257.0,102380.0,105815.0,414155.0,-18435.0,48341.0,-439074.0,2618352.0
3094,16.871475409836087,190.0,3.868196721311475,81.1672131147541,99445.40983606558,2021-06-22,2195471.0,119098.0,1846948.0,173066.0,91615.0,416995.0,-18036.0,48891.0,-482728.0,2696613.0
3095,16.619551282051304,220.0,3.385576923076923,78.4198717948718,99877.21153846153,2021-06-23,2203628.0,130712.0,1923692.0,102828.0,82874.0,426055.0,-14469.0,50124.0,-497585.0,2716285.0
3096,16.56270096463025,290.0,3.3463022508038587,75.93247588424437,100047.62057877814,2021-06-24,2185367.0,126295.0,1917486.0,85317.0,93617.0,427455.0,-13777.0,51313.0,-501203.0,2701483.0
3097,17.364536741214078,250.0,2.953035143769968,73.75399361022365,99905.5910543131,2021-06-25,2155873.0,127607.0,1912474.0,58441.0,122742.0,416055.0,-9859.0,53384.0,-523727.0,2690703.0
3098,18.6253246753247,140.0,2.4727272727272727,73.32142857142857,99638.11688311688,2021-06-26,1930726.0,84659.0,1871184.0,46152.0,122332.0,378373.0,-24126.0,55045.0,-602691.0,2557745.0
3099,18.644012944983842,170.0,2.833009708737864,80.79288025889967,99367.4433656958,2021-06-27,1851240.0,40351.0,1828841.0,77433.0,73472.0,343844.0,-42208.0,56192.0,-525785.0,2420133.0
3100,17.841082802547792,190.0,2.78343949044586,79.08917197452229,99335.31847133758,2021-06-28,2161349.0,135212.0,1940658.0,67377.0,88967.0,397235.0,-14449.0,55200.0,-508296.0,2684649.0
3101,16.897187500000022,260.0,3.509375,78.8,99375.65625,2021-06-29,2194751.0,162430.0,1948550.0,84964.0,97481.0,406022.0,-15726.0,55915.0,-544729.0,2755362.0
3102,17.005345911949707,270.0,3.2940251572327046,77.55974842767296,99569.43396226416,2021-06-30,2203221.0,148420.0,1883763.0,92480.0,100543.0,409270.0,-15507.0,56335.0,-471417.0,2690811.0
3103,18.458805031446563,260.0,2.829559748427673,73.39308176100629,99629.52830188679,2021-07-01,2201391.0,136348.0,1827999.0,37131.0,122809.0,428358.0,-13129.0,57073.0,-394181.0,2609718.0
3104,19.840625000000024,200.0,2.4362500000000002,71.553125,99540.8125,2021-07-02,2197186.0,159638.0,1825064.0,27473.0,125439.0,407170.0,-11960.0,57421.0,-392196.0,2602205.0
3105,19.569062500000022,210.0,2.6853124999999998,78.253125,99373.21875,2021-07-03,1952700.0,73884.0,1791527.0,70873.0,85197.0,382838.0,-19288.0,58592.0,-489934.0,2462911.0
3106,18.348113207547193,220.0,3.4000000000000004,82.28930817610063,99140.28301886792,2021-07-04,1851581.0,40292.0,1707437.0,125276.0,76960.0,371599.0,-32757.0,57199.0,-493346.0,2378763.0
3107,19.46802507836993,200.0,3.9492163009404386,76.83699059561128,98894.79623824451,2021-07-05,2178705.0,143180.0,1816482.0,191155.0,116344.0,367204.0,-11244.0,56565.0,-499818.0,2690930.0
3108,18.127129337539454,220.0,4.807255520504732,76.16403785488959,98876.52996845426,2021-07-06,2216255.0,85870.0,1851103.0,345281.0,77854.0,345531.0,-18079.0,57499.0,-528697.0,2763138.0
3109,17.88543046357618,230.0,3.196026490066225,75.83443708609272,99437.1523178808,2021-07-07,2209649.0,156198.0,1884310.0,101759.0,103083.0,376560.0,-16702.0,57493.0,-452974.0,2679403.0
3110,17.520792079207947,270.0,3.3485148514851484,75.68316831683168,100010.39603960396,2021-07-08,2203212.0,196359.0,1900932.0,75868.0,102306.0,374049.0,-16742.0,57974.0,-487037.0,2707488.0
3111,18.022549019607865,240.0,2.6879084967320264,72.15686274509804,100155.4248366013,2021-07-09,2181078.0,197406.0,1827960.0,32821.0,123278.0,381114.0,-15160.0,58817.0,-424391.0,2621396.0
3112,18.091082802547795,220.0,2.770063694267516,76.70063694267516,99640.76433121019,2021-07-10,1949257.0,76212.0,1646507.0,51695.0,106641.0,338427.0,-20779.0,58634.0,-307251.0,2278116.0
3113,19.144089456869033,170.0,2.655591054313099,73.99680511182109,99424.53674121406,2021-07-11,1849930.0,60188.0,1657457.0,34811.0,130714.0,322841.0,-33099.0,58334.0,-380417.0,2264345.0
3114,17.766772151898756,250.0,3.662025316455696,81.72151898734177,99081.74050632911,2021-07-12,2166094.0,158162.0,1719153.0,120247.0,66827.0,376633.0,-12308.0,56730.0,-318529.0,2497752.0
3115,16.468238993710713,280.0,4.908176100628931,83.01886792452831,99307.7358490566,2021-07-13,2182883.0,151923.0,1788464.0,201216.0,77649.0,390924.0,-6444.0,57109.0,-477106.0,2667285.0
3116,17.067834394904484,290.0,4.771656050955414,81.73885350318471,99725.95541401274,2021-07-14,1940631.0,59338.0,1801571.0,286572.0,75589.0,357436.0,-34762.0,57599.0,-661825.0,2638105.0
3117,18.17225806451615,300.0,4.218709677419355,78.58064516129032,99903.51612903226,2021-07-15,2167630.0,73640.0,1793976.0,302268.0,94061.0,388694.0,-22170.0,57115.0,-519095.0,2709754.0
3118,18.661858974359,300.0,3.9391025641025643,75.85897435897436,100104.96794871795,2021-07-16,2153750.0,75097.0,1858844.0,179215.0,105413.0,393703.0,-15626.0,57608.0,-499705.0,2669880.0
3119,19.776774193548412,75.0,3.891935483870968,72.48387096774194,100168.87096774194,2021-07-17,1942862.0,53358.0,1813423.0,158360.0,129483.0,357614.0,-36154.0,59552.0,-592115.0,2571790.0
3120,22.31093247588427,60.0,4.067845659163987,67.03858520900322,99861.54340836013,2021-07-18,1868489.0,34267.0,1664980.0,241623.0,138702.0,347287.0,-46999.0,57945.0,-568686.0,2484804.0
3121,23.319551282051304,65.0,3.5381410256410257,63.743589743589745,99659.83974358975,2021-07-19,2216956.0,143368.0,1841835.0,178315.0,142257.0,372005.0,-14929.0,56876.0,-502232.0,2734656.0
3122,23.260000000000023,70.0,3.1135483870967744,63.34193548387097,99667.3870967742,2021-07-20,2269167.0,147814.0,1897631.0,110246.0,139569.0,349430.0,-13059.0,55491.0,-416598.0,2700181.0
3123,23.051592356687923,80.0,2.7853503184713375,64.12420382165605,99928.43949044586,2021-07-21,2282116.0,179638.0,1899605.0,84606.0,131275.0,355199.0,-12616.0,55420.0,-410879.0,2705743.0
3124,23.3913183279743,80.0,2.9942122186495177,62.845659163987136,99789.03536977492,2021-07-22,2291491.0,138005.0,1869195.0,101355.0,137894.0,369612.0,-7713.0,55267.0,-372002.0,2671328.0
3125,22.58483870967744,100.0,3.894516129032258,68.12903225806451,99189.58064516129,2021-07-23,2253299.0,82237.0,1924166.0,189118.0,108126.0,366051.0,-10579.0,57213.0,-462404.0,2726911.0
3126,20.3699346405229,210.0,3.758169934640523,75.8529411764706,98909.2156862745,2021-07-24,1977324.0,33904.0,1816580.0,153451.0,94777.0,327533.0,-24827.0,59262.0,-482697.0,2485507.0
3127,19.71528662420384,240.0,3.470700636942675,76.65286624203821,98894.26751592357,2021-07-25,1866983.0,35696.0,1800951.0,141081.0,101270.0,311394.0,-42585.0,60648.0,-540978.0,2451040.0
3128,19.756230031948906,250.0,3.2172523961661343,75.13099041533546,99234.66453674121,2021-07-26,2153326.0,123559.0,1959355.0,102788.0,108769.0,351728.0,-11019.0,60879.0,-542187.0,2707078.0
3129,19.187579617834416,215.0,3.1254777070063695,77.96178343949045,99200.66878980891,2021-07-27,2198702.0,64853.0,1960053.0,123502.0,86967.0,360632.0,-5114.0,61658.0,-453328.0,2657665.0
3130,18.91230283911674,240.0,3.8290220820189274,75.73186119873817,99343.02839116719,2021-07-28,2179539.0,32145.0,1968049.0,232085.0,97059.0,329553.0,-24498.0,62332.0,-516613.0,2721223.0
3131,19.477115987460838,230.0,3.078996865203762,69.68338557993731,99363.26018808778,2021-07-29,2169402.0,30424.0,1969581.0,137685.0,119132.0,317888.0,-26428.0,63553.0,-441956.0,2638263.0
3132,19.01835443037977,240.0,4.055696202531645,75.12658227848101,99073.38607594937,2021-07-30,2121357.0,23124.0,1944098.0,314265.0,91960.0,294808.0,-31014.0,63842.0,-579131.0,2732097.0
3133,17.503470031545767,260.0,3.4974763406940066,76.84542586750788,99203.97476340694,2021-07-31,1900731.0,23898.0,1849437.0,148496.0,73999.0,297638.0,-45165.0,63031.0,-510033.0,2456499.0
3134,17.241747572815555,260.0,3.663430420711974,75.90938511326861,99322.03883495145,2021-08-01,1780725.0,28919.0,1854396.0,112765.0,107820.0,301778.0,-44439.0,61678.0,-641585.0,2467356.0
3135,17.650645161290345,240.0,2.891935483870968,74.52903225806452,99571.41935483871,2021-08-02,1992111.0,44541.0,1930291.0,60069.0,116589.0,310404.0,-23238.0,60530.0,-506519.0,2522424.0
3136,16.99869706840393,220.0,2.5517915309446253,79.09771986970684,99453.90879478828,2021-08-03,2027889.0,56014.0,1923260.0,62362.0,76448.0,326935.0,-11713.0,59515.0,-464369.0,2504534.0
3137,17.129773462783195,180.0,2.7103559870550162,84.90291262135922,99162.29773462783,2021-08-04,2019757.0,61266.0,1895872.0,64583.0,68029.0,348533.0,-20361.0,61172.0,-458649.0,2499455.0
3138,18.541324921135672,220.0,4.1659305993690845,78.32807570977918,98934.35331230283,2021-08-05,1992739.0,37792.0,1845062.0,202546.0,101474.0,339016.0,-15370.0,59516.0,-576732.0,2585406.0
3139,18.702531645569643,230.0,4.554746835443038,74.72784810126582,98710.03164556962,2021-08-06,1968220.0,28289.0,1716069.0,283033.0,96776.0,306688.0,-48657.0,56358.0,-469842.0,2487213.0
3140,17.401269841269862,220.0,4.446666666666667,80.43174603174603,98542.0,2021-08-07,1806897.0,27869.0,1629981.0,303730.0,81842.0,300928.0,-38031.0,56517.0,-555392.0,2400867.0
3141,17.303470031545764,230.0,4.365299684542586,72.198738170347,99271.57728706625,2021-08-08,1727897.0,32357.0,1458515.0,232386.0,104850.0,281500.0,-53701.0,55086.0,-382573.0,2164694.0
3142,18.31847133757964,200.0,3.0754777070063697,72.61464968152866,99559.58598726115,2021-08-09,1933151.0,42364.0,1780774.0,141462.0,117859.0,334202.0,-26177.0,54065.0,-510643.0,2470726.0
3143,20.163694267515947,220.0,2.3945859872611464,72.5,99596.59235668789,2021-08-10,1988661.0,60182.0,1814881.0,53428.0,126830.0,339182.0,-19192.0,54204.0,-439314.0,2448707.0
3144,21.355732484076455,210.0,2.100955414012739,70.69426751592357,99720.15923566879,2021-08-11,2028196.0,84345.0,1791985.0,32711.0,134083.0,337869.0,-13649.0,53413.0,-391678.0,2434406.0
3145,22.364873417721544,200.0,2.3237341772151896,71.5,99724.77848101266,2021-08-12,2056149.0,87376.0,1799690.0,41913.0,113058.0,348150.0,-12670.0,53382.0,-373708.0,2443569.0
3146,22.291482649842294,240.0,2.4274447949526814,72.5615141955836,100054.98422712933,2021-08-13,2064941.0,49135.0,1731737.0,57377.0,120238.0,334357.0,-18828.0,54094.0,-262267.0,2346938.0
3147,23.287974683544327,190.0,2.0408227848101266,69.52848101265823,99819.49367088608,2021-08-14,1943096.0,33706.0,1732311.0,46737.0,132575.0,303308.0,-24887.0,55355.0,-335059.0,2303992.0
3148,21.775632911392428,260.0,3.2708860759493668,73.29746835443038,99509.65189873418,2021-08-15,1828538.0,27407.0,1755118.0,151550.0,102616.0,244363.0,-41109.0,54290.0,-464708.0,2335344.0
3149,18.88490566037738,280.0,5.1616352201257865,72.18553459119497,99728.17610062893,2021-08-16,1989023.0,27845.0,1823375.0,237312.0,96239.0,270346.0,-27701.0,54208.0,-491373.0,2509325.0
3150,17.2847133757962,290.0,4.168152866242038,71.07006369426752,100021.24203821656,2021-08-17,2023082.0,25616.0,1957276.0,150204.0,97807.0,265301.0,-21886.0,55289.0,-505880.0,2551493.0
3151,17.468690095846668,270.0,3.3603833865814696,74.53993610223642,99800.25559105432,2021-08-18,2041634.0,39873.0,1974383.0,111803.0,82782.0,267457.0,-18363.0,55417.0,-469070.0,2531715.0
3152,18.169009584664558,240.0,2.591373801916933,74.75079872204473,99520.12779552715,2021-08-19,2049499.0,77765.0,1999693.0,75819.0,87338.0,280122.0,-10126.0,55047.0,-515738.0,2575784.0
3153,19.610064935064962,150.0,2.094155844155844,72.1948051948052,99522.14285714286,2021-08-20,2056315.0,109858.0,1981799.0,40274.0,126252.0,284272.0,-11634.0,54498.0,-528861.0,2596953.0
3154,19.914332247557027,210.0,2.771335504885993,76.66449511400651,99549.70684039088,2021-08-21,1911966.0,88688.0,1873558.0,84412.0,110892.0,227102.0,-11790.0,54098.0,-514751.0,2438750.0
3155,19.389768976897713,280.0,3.509240924092409,76.71617161716172,99930.95709570957,2021-08-22,1819290.0,53758.0,1889299.0,183392.0,94279.0,202432.0,-40706.0,53815.0,-616256.0,2476975.0
3156,18.62838709677422,270.0,3.676451612903226,74.18387096774194,99989.87096774194,2021-08-23,2082521.0,62856.0,1966068.0,175471.0,112626.0,271589.0,-17161.0,52785.0,-541208.0,2641395.0
3157,18.827884615384637,50.0,4.3125,70.3173076923077,99850.2564102564,2021-08-24,2112048.0,59396.0,1955645.0,289983.0,106364.0,243242.0,-25008.0,53093.0,-570190.0,2707723.0
3158,19.026498422712955,50.0,3.814826498422713,67.06309148264984,99620.7570977918,2021-08-25,2132257.0,61706.0,1968018.0,196822.0,129290.0,241890.0,-22635.0,55501.0,-497795.0,2653227.0
3159,18.569551282051304,155.0,3.5842948717948717,70.96474358974359,99475.2564102564,2021-08-26,2160236.0,66002.0,1994997.0,159508.0,123220.0,252142.0,-21617.0,55338.0,-468885.0,2651207.0
3160,17.744025157232727,165.0,4.135534591194968,67.32389937106919,99567.32704402515,2021-08-27,2129851.0,70714.0,1983043.0,162329.0,120135.0,249316.0,-12323.0,55748.0,-498520.0,2641285.0
3161,17.150943396226438,185.0,4.004402515723271,68.80503144654088,99765.09433962264,2021-08-28,1920438.0,30203.0,1928255.0,194764.0,123954.0,210671.0,-28939.0,56527.0,-594330.0,2544374.0
3162,17.131034482758643,90.0,3.732288401253918,70.33542319749216,99730.5329153605,2021-08-29,1845564.0,31203.0,1929239.0,161152.0,112266.0,187544.0,-41937.0,57186.0,-590391.0,2478590.0
3163,17.486163522012603,50.0,3.9877358490566035,73.26729559748428,99677.67295597485,2021-08-30,2161764.0,81572.0,2043069.0,180448.0,107234.0,261630.0,-14154.0,55861.0,-552259.0,2729814.0
3164,18.166349206349228,50.0,4.0088888888888885,70.31111111111112,99934.12698412698,2021-08-31,2216464.0,112199.0,2069070.0,198781.0,116502.0,247647.0,-13521.0,54830.0,-568877.0,2799029.0
3165,18.249838187702288,60.0,4.198381877022654,69.67961165048544,100033.43042071197,2021-09-01,2231919.0,109449.0,2067702.0,271382.0,121059.0,245570.0,-16684.0,54572.0,-621002.0,2869734.0
3166,19.061708860759516,70.0,3.956645569620253,69.35126582278481,99901.51898734177,2021-09-02,2230068.0,109189.0,2076683.0,222654.0,88926.0,250578.0,-18311.0,55272.0,-554861.0,2803302.0
3167,19.384012539184976,110.0,2.728526645768025,75.12539184952978,99628.2131661442,2021-09-03,2203410.0,115086.0,2065894.0,67172.0,82205.0,251883.0,-17287.0,56598.0,-417999.0,2638838.0
3168,19.90126582278483,160.0,2.117088607594937,77.53481012658227,99465.91772151898,2021-09-04,1965932.0,87467.0,1950497.0,30957.0,104582.0,198598.0,-18774.0,56445.0,-443711.0,2428546.0
